active_calories,active_time,activity_type,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,distance,duration_min,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,moderate_activity_minutes,number,resting_metabolic_rate,serial_number,software_version,steps,stress_level_time,stress_level_value,time_created,timestamp,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version,vigorous_activity_minutes
21,825.0,walking,"(6,)",136.0,,,,,,,,,,,,0,,,,,,,,,,,,,164,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:00:00,79,,,,,,,,,,-72,,41,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102053600,,,,,,,,,
,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,224,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:01:00,,,,,8,1102052700,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:01:00,87,,,,,,,,,,-83,,41,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438,,,,,,1102053660,,,,,,,,,
,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,284,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(188, 40, 32, 56)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:02:00,90,,,,,,,,,,-86,,41,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102053720,,,,,,,,,
,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,344,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:03:00,75,,,,,,,,,,-67,,41,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409,,,,,,1102053780,,,,,,,,,
,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,404,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 100, 0, 64)",,,,,,,,,,
,,,,,,,3,3,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:04:00,,,,,0,1102052760,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:04:00,70,,,,,,,,,,-60,,41,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,,,,,,1102053840,,,,,,,,,
,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,464,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:05:00,70,,,,,,,,,,-60,,41,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329,,,,,,1102053900,,,,,,,,,
,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,524,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:06:00,73,,,,,,,,,,-64,,40,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251,,,,,,1102053960,,,,,,,,,
,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,584,,,,,,,,,,,,,,,,,
,,sedentary,"(136,)",,,,,,,,,,,,,4,,,,,,,,,,,,2024-12-02 06:06:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:07:00,67,,,,,,,,,,-56,,40,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245,,,,,,1102054020,,,,,,,,,
,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,644,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,,
,,,,,,,4,4,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:08:00,,,,,8,1102052940,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:08:00,68,,,,,,,,,,-57,,40,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149,,,,,,1102054080,,,,,,,,,
,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,704,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 72, 1, 176)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:09:00,,,,,0,1102053180,,,,,,,,,,,,
,,sedentary,"(72,)",,,,,,,,,,,,,2,,,,,,,,,,,,2024-12-02 06:08:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:09:00,73,,,,,,,,,,-64,,40,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241,,,,,,1102054140,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(8, 8, 0, 16)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:10:00,76,,,,,,,,,,-68,,40,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265,,,,,,1102054200,,,,,,,,,
,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,824,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,
,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,2024-12-02 06:10:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:11:00,72,,,,,,,,,,-63,,40,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313,,,,,,1102054260,,,,,,,,,
,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,884,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 64, 2, 32)",,,,,,,,,,
,,,,,,,3,3,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:12:00,,,,,8,1102053240,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:12:00,69,,,,,,,,,,-58,,40,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397,,,,,,1102054320,,,,,,,,,
,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,944,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:13:00,75,,,,,,,,,,-66,,40,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363,,,,,,1102054380,,,,,,,,,
,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,1004,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 98, 5, 40)",,,,,,,,,,
,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,,2024-12-02 06:13:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:14:00,71,,,,,,,,,,-61,,40,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432,,,,,,1102054440,,,,,,,,,
,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,1064,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,,
,,,,,,,3,3,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:15:00,,,,,0,1102053420,,,,,,,,,,,,
,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,2024-12-02 06:14:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:15:00,78,,,,,,,,,,-71,,40,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377,,,,,,1102054500,,,,,,,,,
,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,1124,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(168, 30, 36, 56)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:16:00,68,,,,,,,,,,-57,,40,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428,,,,,,1102054560,,,,,,,,,
,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,1184,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 88, 1, 176)",,,,,,,,,,
,,,,,,,2,2,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:17:00,,,,,8,1102053600,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:17:00,68,,,,,,,,,,-57,,40,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403,,,,,,1102054620,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 100, 0, 64)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:18:00,,,,,0,1102053720,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:18:00,78,,,,,,,,,,-70,,40,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347,,,,,,1102054680,,,,,,,,,
,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,1304,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:19:00,73,,,,,,,,,,-64,,39,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332,,,,,,1102054740,,,,,,,,,
,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,1364,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:20:00,71,,,,,,,,,,-61,,39,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299,,,,,,1102054800,,,,,,,,,
,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,1424,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:21:00,75,,,,,,,,,,-67,,39,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327,,,,,,1102054860,,,,,,,,,
,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,1484,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,,
,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,,2024-12-02 06:21:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:22:00,67,,,,,,,,,,-56,,39,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368,,,,,,1102054920,,,,,,,,,
,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,1544,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:23:00,70,,,,,,,,,,-60,,39,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326,,,,,,1102054980,,,,,,,,,
,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,1604,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(46, 0, 0, 248)",,,,,,,,,,
,,,,,,,6,6,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:24:00,,,,,8,1102053780,,,,,,,,,,,,
22,855.0,walking,"(6,)",141.5,,,,,,,,,,,,0,,,,,,,,,,,,,1604,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:24:00,-2,,,,,,,,,,102,,39,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102055040,,,,,,,,,
,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,1664,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(32, 52, 120, 185)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:25:00,,,,,0,1102054140,,,,,,,,,,,,
,,sedentary,"(200,)",,,,,,,,,,,,,6,,,,,,,,,,,,2024-12-02 06:24:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:25:00,-2,,,,,,,,,,102,,39,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102055100,,,,,,,,,
,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,1724,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:26:00,90,,,,,,,,,,-87,,39,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
31,795.0,generic,"(160,)",0.0,,,,,,,,,,,,5,,,,,,,,,,,,,1784,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:27:00,84,,,,,,,,,,-79,,39,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102055220,,,,,,,,,
,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,1844,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(30, 179, 24, 193)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:28:00,60,,,,,,,,,,-46,,39,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317,,,,,,1102055280,,,,,,,,,
,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,1904,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(30, 96, 180, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:29:00,62,,,,,,,,,,-49,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,,,,,,1102055340,,,,,,,,,
,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,1964,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(12, 168, 1, 176)",,,,,,,,,,
,,,,,,,5,5,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:30:00,,,,,8,1102054200,,,,,,,,,,,,
,,sedentary,"(136,)",,,,,,,,,,,,,4,,,,,,,,,,,,2024-12-02 06:29:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:30:00,72,,,,,,,,,,-63,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,,,,,,1102055400,,,,,,,,,
22,885.0,walking,"(70,)",150.5,,,,,,,,,,,,2,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 10, 0, 16)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:31:00,,,,,0,1102054500,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:31:00,66,,,,,,,,,,-55,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222,,,,,,1102055460,,,,,,,,,
,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,2084,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,,2024-12-02 06:31:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:32:00,58,,,,,,,,,,-44,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172,,,,,,1102055520,,,,,,,,,
,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,2144,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(18, 144, 84, 185)",,,,,,,,,,
22,900.0,walking,"(38,)",157.0,,,,,,,,,,,,1,,,,,,,,,,,,,2144,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:33:00,57,,,,,,,,,,-42,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105,,,,,,1102055580,,,,,,,,,
,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,2204,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,sedentary,"(136,)",,,,,,,,,,,,,4,,,,,,,,,,,,2024-12-02 06:33:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:34:00,63,,,,,,,,,,-50,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109,,,,,,1102055640,,,,,,,,,
,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,2264,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 4, 240)",,,,,,,,,,
22,915.0,walking,"(102,)",163.5,,,,,,,,,,,,3,,,,,,,,,,,,,2264,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:35:00,-2,,,,,,,,,,102,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102055700,,,,,,,,,
,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,2324,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,5,5,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:36:00,,,,,8,1102054560,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:36:00,76,,,,,,,,,,-68,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102055760,,,,,,,,,
,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,2384,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 40, 19, 194)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:37:00,72,,,,,,,,,,-63,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114,,,,,,1102055820,,,,,,,,,
,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,2444,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 44, 40, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:38:00,72,,,,,,,,,,-63,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,,,,,,1102055880,,,,,,,,,
,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,2504,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 40, 1, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:39:00,66,,,,,,,,,,-55,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171,,,,,,1102055940,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(46, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:40:00,74,,,,,,,,,,-65,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277,,,,,,1102056000,,,,,,,,,
,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,2624,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 56, 108, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:41:00,73,,,,,,,,,,-64,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313,,,,,,1102056060,,,,,,,,,
,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,2684,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:42:00,72,,,,,,,,,,-63,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345,,,,,,1102056120,,,,,,,,,
,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,2744,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:43:00,71,,,,,,,,,,-61,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324,,,,,,1102056180,,,,,,,,,
,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,2804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:44:00,61,,,,,,,,,,-48,,38,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320,,,,,,1102056240,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(14, 84, 72, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:45:00,86,,,,,,,,,,-81,,37,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413,,,,,,1102056300,,,,,,,,,
,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,2924,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:46:00,84,,,,,,,,,,-78,,37,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,,,,,,1102056360,,,,,,,,,
,,,,,,,,,,,,,,,94,,,,,,,,,,,,,,2984,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 76, 1, 176)",,,,,,,,,,
,,sedentary,"(136,)",,,,,,,,,,,,,4,,,,,,,,,,,,2024-12-02 06:46:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:47:00,78,,,,,,,,,,-70,,37,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369,,,,,,1102056420,,,,,,,,,
,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,3044,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,,,,,,12,12,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 06:48:00,,,,,0,1102054860,,,,,,,,,,,,
22,930.0,walking,"(70,)",168.0,,,,,,,,,,,,2,,,,,,,,,,,,,3044,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:48:00,88,,,,,,,,,,-84,,37,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102056480,,,,,,,,,
,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,3104,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(24, 144, 56, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:49:00,-2,,,,,,,,,,102,,37,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102056540,,,,,,,,,
,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,3164,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:50:00,-2,,,,,,,,,,102,,37,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102056600,,,,,,,,,
,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,3224,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,sedentary,"(200,)",,,,,,,,,,,,,6,,,,,,,,,,,,2024-12-02 06:50:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 06:51:00,-2,,,,,,,,,,102,,37,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102056660,,,,,,,,,
,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,3284,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
